sample_id,modality,modality_index,start_position,end_position_exclusive,masked_effective_positions,raw_zero_fraction,delta_predicted_class_probability,delta_strength
20,audio,1,29,32,3,0.0,0.002281665802001953,0.014519929885864258
20,audio,1,30,33,3,0.0,0.002338886260986328,0.01472485065460205
20,audio,1,31,34,3,0.0,0.003421604633331299,0.01521313190460205
20,audio,1,32,35,3,0.0,0.0007944107055664062,0.004082918167114258
20,audio,1,33,36,3,0.0,0.00032138824462890625,0.001690983772277832
20,audio,1,34,37,3,0.0,0.0011521577835083008,0.0036094188690185547
20,audio,1,35,38,3,0.0,0.0012842416763305664,0.0037919282913208008
20,audio,1,36,39,3,0.0,0.0020261406898498535,0.007437348365783691
20,audio,1,37,40,3,0.0,0.003069281578063965,0.014203190803527832
20,audio,1,38,41,3,0.0,0.005407929420471191,0.020267844200134277
20,audio,1,39,42,3,0.0,0.006844282150268555,0.02295243740081787
20,audio,1,40,43,3,0.0,0.0076274871826171875,0.026734113693237305
20,audio,1,41,44,3,0.0,0.006373107433319092,0.022818684577941895
20,vision,2,1,4,3,0.0,-0.00047528743743896484,-0.0017304420471191406
20,vision,2,2,5,3,0.0,0.0002714395523071289,0.0007785558700561523
20,vision,2,3,6,3,0.0,0.0008699297904968262,0.0030679702758789062
20,vision,2,4,7,3,0.0,0.0005596280097961426,0.0028564929962158203
20,vision,2,5,8,3,0.0,0.0001353621482849121,0.0023235082626342773
20,vision,2,6,9,3,0.0,-0.00017917156219482422,0.0018335580825805664
20,vision,2,7,10,3,0.0,-0.00042194128036499023,0.0007948875427246094
20,vision,2,8,11,3,0.0,-0.0004050731658935547,0.0011496543884277344
20,vision,2,9,12,3,0.0,0.0003319382667541504,0.00563359260559082
20,vision,2,10,13,3,0.0,0.00027805566787719727,0.005241513252258301
20,vision,2,11,14,3,0.0,0.0008862614631652832,0.007519721984863281
20,vision,2,12,15,3,0.0,0.0009254217147827148,0.007488608360290527
20,vision,2,13,16,3,0.0,0.001162707805633545,0.00822901725769043
20,vision,2,14,17,3,0.0,-0.0005244612693786621,0.0011652708053588867
20,vision,2,15,18,3,0.0,-0.001150667667388916,-0.0008171796798706055
20,vision,2,16,19,3,0.0,-0.0017904043197631836,-0.0026150941848754883
20,vision,2,17,20,3,0.0,-0.0001315474510192871,0.00039005279541015625
20,vision,2,18,21,3,0.0,0.0009826421737670898,0.0029143095016479492
20,vision,2,19,22,3,0.0,0.002446293830871582,0.007991909980773926
20,vision,2,20,23,3,0.0,0.0028834939002990723,0.011353373527526855
20,vision,2,21,24,3,0.0,0.002540111541748047,0.00956881046295166
20,vision,2,22,25,3,0.0,0.006931900978088379,0.01713383197784424
20,vision,2,23,26,3,0.0,0.008194327354431152,0.019899964332580566
20,vision,2,24,27,3,0.0,0.006182193756103516,0.012469172477722168
20,vision,2,25,28,3,0.0,0.0031949877738952637,0.0038503408432006836
20,vision,2,26,29,3,0.0,0.00024569034576416016,-0.0030535459518432617
20,vision,2,27,30,3,0.0,-0.0004137754440307617,-0.006324410438537598
20,vision,2,28,31,3,0.0,-0.0015854835510253906,-0.01094067096710205
20,vision,2,29,32,3,0.0,-0.00018459558486938477,-0.0030279159545898438
20,vision,2,30,33,3,0.0,-0.0008403658866882324,-0.0066683292388916016
20,vision,2,31,34,3,0.0,-0.001160740852355957,-0.007020711898803711
20,vision,2,32,35,3,0.0,-0.0010629892349243164,-0.006516575813293457
20,vision,2,33,36,3,0.0,-0.001240372657775879,-0.0074732303619384766
20,vision,2,34,37,3,0.0,-0.0012793540954589844,-0.007650136947631836
20,vision,2,35,38,3,0.0,-0.0011057257652282715,-0.006884217262268066
20,vision,2,36,39,3,0.0,-0.0013426542282104492,-0.007681012153625488
20,vision,2,37,40,3,0.0,-0.0014238953590393066,-0.008240580558776855
20,vision,2,38,41,3,0.0,-0.0012538433074951172,-0.0072356462478637695
20,vision,2,39,42,3,0.0,-0.0009158849716186523,-0.005661129951477051
20,vision,2,40,43,3,0.0,-0.00045877695083618164,-0.004589676856994629
20,vision,2,41,44,3,0.0,0.0001170039176940918,-0.0016884803771972656
